subject_id	predicate_id	object_id	mapping_justification
qkdv:A0E0L-1I0M1H-1T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA067_001	semapv:ManualMappingCuration
qkdv:A0E0L-1I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA068_001	semapv:ManualMappingCuration
qkdv:A0E0L-1I0M-1H1T3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA069_001	semapv:ManualMappingCuration
qkdv:A0E0L-1I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA070_001	semapv:ManualMappingCuration
qkdv:A0E0L-1I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA071_001	semapv:ManualMappingCuration
qkdv:A0E1L-1I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA072_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA073_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA074_001	semapv:ManualMappingCuration
qkdv:A0E1L2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA075_001	semapv:ManualMappingCuration
qkdv:A0E1L-2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA076_001	semapv:ManualMappingCuration
qkdv:A0E1L-2I0M0H-2T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA077_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA078_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I1M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA079_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I1M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA080_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA081_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA082_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA083_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M1H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA084_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA085_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA086_001	semapv:ManualMappingCuration
qkdv:A0E-1L2I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA087_001	semapv:ManualMappingCuration
qkdv:A0E-2L2I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA088_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H-1T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA089_001	semapv:ManualMappingCuration
qkdv:A-1E0L2I0M1H-1T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA090_001	semapv:ManualMappingCuration
qkdv:A-1E0L2I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA091_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA092_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA093_001	semapv:ManualMappingCuration
qkdv:A0E-1L2I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA094_001	semapv:ManualMappingCuration
qkdv:A0E-1L2I0M1H-1T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA095_001	semapv:ManualMappingCuration
qkdv:A0E-2L2I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA096_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H-1T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA097_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA098_001	semapv:ManualMappingCuration
qkdv:A0E-1L2I0M1H0T-4D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA099_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M-1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA100_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M-1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA101_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M-1H0T2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA104_001	semapv:ManualMappingCuration
qkdv:A0E1L-2I0M-1H0T2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA105_001	semapv:ManualMappingCuration
qkdv:A0E2L-2I0M-1H0T2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA106_001	semapv:ManualMappingCuration
qkdv:A0E1L-2I0M-1H0T3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA109_001	semapv:ManualMappingCuration
qkdv:A0E2L-2I0M-1H0T3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA110_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I1M-1H0T3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA111_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M-1H1T3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA112_001	semapv:ManualMappingCuration
qkdv:A0E2L-2I0M-1H0T4D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA113_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M2H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA114_001	semapv:ManualMappingCuration
qkdv:A-1E0L2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA115_001	semapv:ManualMappingCuration
qkdv:A-1E0L2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA116_001	semapv:ManualMappingCuration
qkdv:A0E1L-2I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA117_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I1M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA118_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA119_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA120_001	semapv:ManualMappingCuration
qkdv:A0E0L-2I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA122_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M0H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA124_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M0H-1T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA125_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M0H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA126_001	semapv:ManualMappingCuration
qkdv:A0E0L2I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA127_001	semapv:ManualMappingCuration
qkdv:A0E0L3I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA128_001	semapv:ManualMappingCuration
qkdv:A0E0L-3I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA129_001	semapv:ManualMappingCuration
qkdv:A0E0L-3I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA130_001	semapv:ManualMappingCuration
qkdv:A0E0L3I0M0H-1T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA131_001	semapv:ManualMappingCuration
qkdv:A0E0L-3I0M1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA133_001	semapv:ManualMappingCuration
qkdv:A0E0L3I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA135_001	semapv:ManualMappingCuration
qkdv:A0E-1L3I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA136_001	semapv:ManualMappingCuration
qkdv:A0E-2L3I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA137_001	semapv:ManualMappingCuration
qkdv:A0E0L3I0M-1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA138_001	semapv:ManualMappingCuration
qkdv:A0E2L-3I0M-1H0T3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA140_001	semapv:ManualMappingCuration
qkdv:A0E2L-3I0M-1H0T4D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA141_001	semapv:ManualMappingCuration
qkdv:A1E0L-3I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA142_001	semapv:ManualMappingCuration
qkdv:A-1E0L3I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA143_001	semapv:ManualMappingCuration
qkdv:A0E1L-3I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA144_001	semapv:ManualMappingCuration
qkdv:A0E0L-3I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA146_001	semapv:ManualMappingCuration
qkdv:A0E0L-3I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA147_001	semapv:ManualMappingCuration
qkdv:A0E0L3I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA148_001	semapv:ManualMappingCuration
qkdv:A0E-1L3I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA149_001	semapv:ManualMappingCuration
qkdv:A0E0L4I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA151_001	semapv:ManualMappingCuration
qkdv:A0E0L-4I0M1H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA152_001	semapv:ManualMappingCuration
qkdv:A0E0L4I0M1H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA153_001	semapv:ManualMappingCuration
qkdv:A0E0L4I0M1H0T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA154_001	semapv:ManualMappingCuration
qkdv:A0E-2L4I0M2H-2T-6D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA157_001	semapv:ManualMappingCuration
qkdv:A0E0L4I0M0H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA158_001	semapv:ManualMappingCuration
qkdv:A1E0L0I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA160_001	semapv:ManualMappingCuration
qkdv:A-1E0L0I0M0H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA161_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA162_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA163_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA164_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA165_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA166_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA167_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA168_001	semapv:ManualMappingCuration
qkdv:A0E1L0I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA169_001	semapv:ManualMappingCuration
qkdv:A-1E1L0I0M0H0T1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA170_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA173_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA174_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA175_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H1T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA176_001	semapv:ManualMappingCuration
qkdv:A1E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA177_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA178_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA179_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA180_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-2D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA181_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA182_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA183_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M1H-4T-3D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA184_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA185_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA186_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA187_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA188_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T0D1	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA189_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M0H0T-1D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA190_001	semapv:ManualMappingCuration
qkdv:A0E0L0I0M-1H0T0D0	skos:exactMatch	eclass:IRDI_0173_1_Z2_AAA191_001	semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
